2023-11-30 19:06:24,245 [INFO] model: convnext_tiny
logger_name: convnext_tiny--2023-11-30--epoch50--ver2.log
weights: convnext_tiny--2023-11-30--epoch50--ver2.ptconfig:
	batch_size: 32
	epochs: 50
	lr: 0.0001
	optimizer: adam
	use_labelsmooth_loss: False
2023-11-30 19:21:49,165 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.058702800422906876	
2023-11-30 19:21:49,371 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.006337753962725401	
2023-11-30 19:21:49,568 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.04614979773759842	
2023-11-30 19:21:49,770 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.03401417285203934	
2023-11-30 19:21:49,974 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.019886178895831108	
2023-11-30 19:21:50,191 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.03470264747738838	
2023-11-30 19:21:50,408 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.31547650694847107	
2023-11-30 19:21:50,661 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.05618597939610481	
2023-11-30 19:21:50,918 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.11989817023277283	
2023-11-30 19:21:51,208 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.03412265330553055	
2023-11-30 19:21:51,525 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.004513837397098541	
2023-11-30 19:21:51,829 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.025358300656080246	
2023-11-30 19:21:52,132 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.09498638659715652	
2023-11-30 19:21:52,441 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.017928428947925568	
2023-11-30 19:21:52,758 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.0039044558070600033	
2023-11-30 19:21:53,062 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.1255166083574295	
2023-11-30 19:21:53,299 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.38888898491859436	
2023-11-30 19:21:53,514 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.01581927388906479	
2023-11-30 19:21:53,731 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.015985026955604553	
2023-11-30 19:21:53,942 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.08380436897277832	
2023-11-30 19:21:54,138 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.006286827381700277	
2023-11-30 19:21:54,344 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.11402945965528488	
2023-11-30 19:21:54,557 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.015566687099635601	
2023-11-30 19:21:54,757 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.10636021196842194	
2023-11-30 19:21:54,957 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.04105258360505104	
2023-11-30 19:21:55,170 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.08064039051532745	
2023-11-30 19:21:55,389 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.01286871638149023	
2023-11-30 19:21:55,592 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.028620602563023567	
2023-11-30 19:21:55,794 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.03182729333639145	
2023-11-30 19:21:55,996 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.29253336787223816	
2023-11-30 19:21:56,205 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.09167341142892838	
2023-11-30 19:21:56,409 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.009845367632806301	
2023-11-30 19:21:56,615 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.011295866221189499	
2023-11-30 19:21:56,812 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.0684928297996521	
2023-11-30 19:21:57,009 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.014905989170074463	
2023-11-30 19:21:57,219 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.04312147572636604	
2023-11-30 19:21:57,413 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.10712014883756638	
2023-11-30 19:21:57,613 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.007025083061307669	
2023-11-30 19:21:57,811 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.02677915431559086	
2023-11-30 19:21:58,020 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.034161124378442764	
2023-11-30 19:21:58,221 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.012311828322708607	
2023-11-30 19:21:58,421 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.02182137966156006	
2023-11-30 19:21:58,618 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.034466300159692764	
2023-11-30 19:21:58,832 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.034354567527770996	
2023-11-30 19:21:59,040 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.023945994675159454	
2023-11-30 19:21:59,237 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.01039582397788763	
2023-11-30 19:21:59,432 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.061308570206165314	
2023-11-30 19:21:59,630 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.0400310643017292	
2023-11-30 19:21:59,825 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.048723068088293076	
2023-11-30 19:22:00,024 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.2075667530298233	
2023-11-30 19:22:00,235 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.056302979588508606	
2023-11-30 19:22:00,444 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.005109542515128851	
2023-11-30 19:22:00,640 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.02227514237165451	
2023-11-30 19:22:00,831 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.08288385719060898	
2023-11-30 19:22:01,031 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.15386806428432465	
2023-11-30 19:22:01,241 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.015202172100543976	
2023-11-30 19:22:01,438 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.00199575605802238	
2023-11-30 19:22:01,639 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.053556282073259354	
2023-11-30 19:22:01,844 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.03965571150183678	
2023-11-30 19:22:02,047 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.007686240132898092	
2023-11-30 19:22:02,242 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.11459966748952866	
2023-11-30 19:22:02,436 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.13804569840431213	
2023-11-30 19:22:02,627 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.0030923509038984776	
2023-11-30 19:22:02,819 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.01988363079726696	
2023-11-30 19:22:03,007 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.012056419625878334	
2023-11-30 19:22:03,195 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.0376778244972229	
2023-11-30 19:22:03,384 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.018935993313789368	
2023-11-30 19:22:03,562 [INFO] Train:Epoch: [19 / 50]	Training Loss: 0.00027465421590022743	
2023-11-30 19:22:05,974 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9062,	Val Balanced Accuracy: 0.8905	Val Timm Acc: 90.6250
2023-11-30 19:22:05,998 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9375,	Val Balanced Accuracy: 0.9833	Val Timm Acc: 96.8750
2023-11-30 19:22:06,023 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9271,	Val Balanced Accuracy: 0.9318	Val Timm Acc: 90.6250
2023-11-30 19:22:06,047 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9375,	Val Balanced Accuracy: 0.9889	Val Timm Acc: 96.8750
2023-11-30 19:22:06,069 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9437,	Val Balanced Accuracy: 0.9778	Val Timm Acc: 96.8750
2023-11-30 19:22:06,098 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9323,	Val Balanced Accuracy: 0.9284	Val Timm Acc: 87.5000
2023-11-30 19:22:06,120 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9286,	Val Balanced Accuracy: 0.9350	Val Timm Acc: 90.6250
2023-11-30 19:22:06,142 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9336,	Val Balanced Accuracy: 0.9875	Val Timm Acc: 96.8750
2023-11-30 19:22:06,163 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9306,	Val Balanced Accuracy: 0.8778	Val Timm Acc: 90.6250
2023-11-30 19:22:06,184 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9219,	Val Balanced Accuracy: 0.8079	Val Timm Acc: 84.3750
2023-11-30 19:22:06,205 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9205,	Val Balanced Accuracy: 0.9436	Val Timm Acc: 90.6250
2023-11-30 19:22:06,226 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9167,	Val Balanced Accuracy: 0.8800	Val Timm Acc: 87.5000
2023-11-30 19:22:06,247 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9111,	Val Balanced Accuracy: 0.7485	Val Timm Acc: 84.3750
2023-11-30 19:22:06,268 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9085,	Val Balanced Accuracy: 0.6833	Val Timm Acc: 87.5000
2023-11-30 19:22:06,291 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9042,	Val Balanced Accuracy: 0.8235	Val Timm Acc: 84.3750
2023-11-30 19:22:06,312 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9062,	Val Balanced Accuracy: 0.9500	Val Timm Acc: 93.7500
2023-11-30 19:22:06,333 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9081,	Val Balanced Accuracy: 0.9167	Val Timm Acc: 93.7500
2023-11-30 19:22:06,353 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9045,	Val Balanced Accuracy: 0.8356	Val Timm Acc: 84.3750
2023-11-30 19:22:06,374 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9079,	Val Balanced Accuracy: 0.9500	Val Timm Acc: 96.8750
2023-11-30 19:22:06,395 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9078,	Val Balanced Accuracy: 0.9208	Val Timm Acc: 90.6250
2023-11-30 19:22:06,416 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9077,	Val Balanced Accuracy: 0.9087	Val Timm Acc: 90.6250
2023-11-30 19:22:06,437 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9062,	Val Balanced Accuracy: 0.8009	Val Timm Acc: 87.5000
2023-11-30 19:22:06,459 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9090,	Val Balanced Accuracy: 0.9667	Val Timm Acc: 96.8750
2023-11-30 19:22:06,479 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9062,	Val Balanced Accuracy: 0.6550	Val Timm Acc: 84.3750
2023-11-30 19:22:06,500 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9025,	Val Balanced Accuracy: 0.8707	Val Timm Acc: 81.2500
2023-11-30 19:22:06,521 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8978,	Val Balanced Accuracy: 0.8071	Val Timm Acc: 78.1250
2023-11-30 19:22:06,542 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9005,	Val Balanced Accuracy: 0.9667	Val Timm Acc: 96.8750
2023-11-30 19:22:06,562 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8996,	Val Balanced Accuracy: 0.8375	Val Timm Acc: 87.5000
2023-11-30 19:22:06,583 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8987,	Val Balanced Accuracy: 0.8700	Val Timm Acc: 87.5000
2023-11-30 19:22:06,603 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9000,	Val Balanced Accuracy: 0.9214	Val Timm Acc: 93.7500
2023-11-30 19:22:06,624 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9022,	Val Balanced Accuracy: 0.9750	Val Timm Acc: 96.8750
2023-11-30 19:22:06,644 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9033,	Val Balanced Accuracy: 0.9789	Val Timm Acc: 93.7500
2023-11-30 19:22:06,664 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9034,	Val Balanced Accuracy: 0.8767	Val Timm Acc: 90.6250
2023-11-30 19:22:06,684 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9035,	Val Balanced Accuracy: 0.9018	Val Timm Acc: 90.6250
2023-11-30 19:22:06,705 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9018,	Val Balanced Accuracy: 0.8771	Val Timm Acc: 84.3750
2023-11-30 19:22:06,725 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9028,	Val Balanced Accuracy: 0.9692	Val Timm Acc: 93.7500
2023-11-30 19:22:06,745 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9012,	Val Balanced Accuracy: 0.8060	Val Timm Acc: 84.3750
2023-11-30 19:22:06,766 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9021,	Val Balanced Accuracy: 0.9333	Val Timm Acc: 93.7500
2023-11-30 19:22:06,790 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9038,	Val Balanced Accuracy: 0.9800	Val Timm Acc: 96.8750
2023-11-30 19:22:06,813 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9031,	Val Balanced Accuracy: 0.8970	Val Timm Acc: 87.5000
2023-11-30 19:22:06,833 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9047,	Val Balanced Accuracy: 0.9583	Val Timm Acc: 96.8750
2023-11-30 19:22:06,854 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9003,	Val Balanced Accuracy: 0.6667	Val Timm Acc: 71.8750
2023-11-30 19:22:06,874 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8983,	Val Balanced Accuracy: 0.7889	Val Timm Acc: 81.2500
2023-11-30 19:22:06,896 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8999,	Val Balanced Accuracy: 0.9333	Val Timm Acc: 96.8750
2023-11-30 19:22:06,916 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8993,	Val Balanced Accuracy: 0.8302	Val Timm Acc: 87.5000
2023-11-30 19:22:06,936 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9008,	Val Balanced Accuracy: 0.9714	Val Timm Acc: 96.8750
2023-11-30 19:22:06,956 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8996,	Val Balanced Accuracy: 0.8433	Val Timm Acc: 84.3750
2023-11-30 19:22:06,976 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8991,	Val Balanced Accuracy: 0.9200	Val Timm Acc: 87.5000
2023-11-30 19:22:06,996 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.8999,	Val Balanced Accuracy: 0.9048	Val Timm Acc: 93.7500
2023-11-30 19:22:07,015 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9000,	Val Balanced Accuracy: 0.8765	Val Timm Acc: 90.6250
2023-11-30 19:22:07,035 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9013,	Val Balanced Accuracy: 0.9667	Val Timm Acc: 96.8750
2023-11-30 19:22:07,044 [INFO] Val:Epoch: [19 / 50, 	Val Accuracy: 0.9019,	Val Balanced Accuracy: 1.0000	Val Timm Acc: 100.0000
2023-11-30 19:22:09,382 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.023804334923624992	
2023-11-30 19:22:09,615 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0187380313873291	
2023-11-30 19:22:09,826 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.04512879252433777	
2023-11-30 19:22:10,035 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0010620398679748178	
2023-11-30 19:22:10,255 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.010193339549005032	
2023-11-30 19:22:10,462 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.016845840960741043	
2023-11-30 19:22:10,678 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.006245870143175125	
2023-11-30 19:22:10,888 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.02070898376405239	
2023-11-30 19:22:11,097 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.008667032234370708	
2023-11-30 19:22:11,310 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.010676090605556965	
2023-11-30 19:22:11,515 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.018125995993614197	
2023-11-30 19:22:11,730 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.038251474499702454	
2023-11-30 19:22:11,939 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.023953331634402275	
2023-11-30 19:22:12,144 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.018132764846086502	
2023-11-30 19:22:12,349 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.006513419095426798	
2023-11-30 19:22:12,563 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.01186529640108347	
2023-11-30 19:22:12,782 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.04382839426398277	
2023-11-30 19:22:12,979 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.03178191930055618	
2023-11-30 19:22:13,181 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.047527581453323364	
2023-11-30 19:22:13,383 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.011462132446467876	
2023-11-30 19:22:13,583 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.043387383222579956	
2023-11-30 19:22:13,797 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.002919176360592246	
2023-11-30 19:22:13,996 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.10765211284160614	
2023-11-30 19:22:14,198 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.15824191272258759	
2023-11-30 19:22:14,393 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.004456444643437862	
2023-11-30 19:22:14,599 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.012799732387065887	
2023-11-30 19:22:14,809 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.009245665743947029	
2023-11-30 19:22:15,012 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.012514901347458363	
2023-11-30 19:22:15,227 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.014894761145114899	
2023-11-30 19:22:15,432 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.02101878449320793	
2023-11-30 19:22:15,635 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.2424575835466385	
2023-11-30 19:22:15,836 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.00485450541600585	
2023-11-30 19:22:16,036 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.006606921087950468	
2023-11-30 19:22:16,235 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.004950912203639746	
2023-11-30 19:22:16,432 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.002425706945359707	
2023-11-30 19:22:16,630 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.008700885809957981	
2023-11-30 19:22:16,831 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.007429654244333506	
2023-11-30 19:22:17,029 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.01231315452605486	
2023-11-30 19:22:17,230 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.017241954803466797	
2023-11-30 19:22:17,429 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.008079538121819496	
2023-11-30 19:22:17,634 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.00984707660973072	
2023-11-30 19:22:17,834 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.11860179901123047	
2023-11-30 19:22:18,035 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.028910445049405098	
2023-11-30 19:22:18,231 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.020004434511065483	
2023-11-30 19:22:18,424 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.056763581931591034	
2023-11-30 19:22:18,620 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.01494807843118906	
2023-11-30 19:22:18,813 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.017615944147109985	
2023-11-30 19:22:19,013 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.009353213012218475	
2023-11-30 19:22:19,210 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.005079819355159998	
2023-11-30 19:22:19,413 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0625588670372963	
2023-11-30 19:22:19,614 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.00876400712877512	
2023-11-30 19:22:19,817 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0060210032388567924	
2023-11-30 19:22:20,017 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.012486379593610764	
2023-11-30 19:22:20,228 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.05819673091173172	
2023-11-30 19:22:20,432 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.049412213265895844	
2023-11-30 19:22:20,635 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0110717061907053	
2023-11-30 19:22:20,838 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.027846939861774445	
2023-11-30 19:22:21,034 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.012815537862479687	
2023-11-30 19:22:21,236 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.010343127883970737	
2023-11-30 19:22:21,436 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0037614202592521906	
2023-11-30 19:22:21,628 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.07117234170436859	
2023-11-30 19:22:21,823 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.00434453971683979	
2023-11-30 19:22:22,017 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0052812066860497	
2023-11-30 19:22:22,217 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.005553944036364555	
2023-11-30 19:22:22,419 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.09135443717241287	
2023-11-30 19:22:22,620 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.004817339591681957	
2023-11-30 19:22:22,823 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.044181279838085175	
2023-11-30 19:22:23,024 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.008558215573430061	
2023-11-30 19:22:23,219 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.011260544881224632	
2023-11-30 19:22:23,418 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.012267017737030983	
2023-11-30 19:22:23,618 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.011638490483164787	
2023-11-30 19:22:23,814 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.022252611815929413	
2023-11-30 19:22:24,010 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.017356539145112038	
2023-11-30 19:22:24,205 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.03555745631456375	
2023-11-30 19:22:24,399 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.029728926718235016	
2023-11-30 19:22:24,597 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0073053124360740185	
2023-11-30 19:22:24,795 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.014618106186389923	
2023-11-30 19:22:24,986 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.049152061343193054	
2023-11-30 19:22:25,197 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.015469992533326149	
2023-11-30 19:22:25,390 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.03765745460987091	
2023-11-30 19:22:25,583 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.009580118581652641	
2023-11-30 19:22:25,778 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.005943335127085447	
2023-11-30 19:22:25,977 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0008287203963845968	
2023-11-30 19:22:26,184 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.012151050381362438	
2023-11-30 19:22:26,376 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.011217371560633183	
2023-11-30 19:22:26,568 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.003164170077070594	
2023-11-30 19:22:26,760 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.06636951118707657	
2023-11-30 19:22:26,956 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.09770647436380386	
2023-11-30 19:22:27,148 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.02796528860926628	
2023-11-30 19:22:27,339 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.012500014156103134	
2023-11-30 19:22:27,533 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.030274640768766403	
2023-11-30 19:22:27,731 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.020671911537647247	
2023-11-30 19:22:27,937 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.015543016605079174	
2023-11-30 19:22:28,142 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.022525159642100334	
2023-11-30 19:22:28,347 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.010448582470417023	
2023-11-30 19:22:28,550 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.005332984030246735	
2023-11-30 19:22:28,758 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.003933812025934458	
2023-11-30 19:22:28,973 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0033317843917757273	
2023-11-30 19:22:29,223 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.14164258539676666	
2023-11-30 19:22:29,476 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.02073899656534195	
2023-11-30 19:22:29,724 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.010951349511742592	
2023-11-30 19:22:29,973 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.006185389589518309	
2023-11-30 19:22:30,225 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.011578897014260292	
2023-11-30 19:22:30,497 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.0015290594892576337	
2023-11-30 19:22:30,777 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.020349526777863503	
2023-11-30 19:22:31,085 [INFO] Train:Epoch: [20 / 50]	Training Loss: 0.046341005712747574	
